"probeset","nProbes","EntrezID","process","specificity","coverage","robust","overall","symbol","best"
"41419_at",16,"51454",180.5,0.875,1,0.74001538187986,0.647513459144878,"GULP1",TRUE
"34477_at",16,"7404",206.5,0.9375,0.974025974025974,0.708607295256538,0.6470642915289,"UTY",TRUE
"40530_at",16,"323",136.5,0.8125,1,0.79637126047096,0.647051649132655,"APBB2",TRUE
"41654_at",16,"100",261,1,1,0.647029815222905,0.647029815222905,"ADA",TRUE
"35738_at",16,"10473",181,0.875,1,0.739398445230827,0.646973639576973,"HMGN4",TRUE
"38841_at",16,"10422",181,0.875,1,0.739398445230827,0.646973639576973,"UBAC1",TRUE
"32706_at",16,"7290",222.5,0.9375,1,0.689945475929528,0.646823883683933,"HIRA",TRUE
"35306_at",16,"1665",89,0.75,1,0.862037003313425,0.646527752485069,"DHX15",TRUE
"36545_s_at",16,"9814",137,0.8125,1,0.79570734100543,0.646512214566912,"SFI1",TRUE
"36487_at",16,"6474",181.5,0.875,1,0.73878202291006,0.646434270046303,"SHOX2",TRUE
"39378_at",16,"8678",181.5,0.875,1,0.73878202291006,0.646434270046303,"BECN1",TRUE
"35677_at",16,"92342",223,0.9375,1,0.689370281602007,0.646284639001882,"METTL18",TRUE
"41241_at",16,"4677",182,0.875,1,0.738166114488775,0.645895350177678,"NARS",TRUE
"36186_at",16,"10921",223.5,0.9375,1,0.688795566802979,0.645745843877793,"RNPS1",TRUE
"1427_g_at",16,"6503",183.5,0.875,1,0.736321468339313,0.644281284796899,"SLA",TRUE
"39038_at",16,"10516",183.5,0.875,1,0.736321468339313,0.644281284796899,"FBLN5",TRUE
"34852_g_at",16,"6790",140,0.8125,1,0.791735431511081,0.643285038102754,"AURKA",TRUE
"38993_r_at",16,"10618",226,0.9375,1,0.685929171754815,0.643058598520139,"TGOLN2",TRUE
"41503_at",16,"22882",227,0.9375,1,0.684785956468557,0.641986834189272,"ZHX2",TRUE
"35740_at",16,"11117",227.5,0.9375,1,0.684215063533581,0.641451622062732,"EMILIN1",TRUE
"34243_i_at",14,"26013",64.5,0.714285714285714,1,0.89799598387009,0.64142570276435,"L3MBTL1",FALSE
"33136_at",16,"7329",228,0.9375,1,0.683644646541109,0.64091685613229,"UBE2I",TRUE
"323_at",16,"5681",187,0.875,1,0.732035200669772,0.64053080058605,"PSKH1",TRUE
"39963_at",16,"387032",187,0.875,1,0.732035200669772,0.64053080058605,"ZKSCAN4",TRUE
"38893_at",16,"4689",95,0.75,1,0.853452471770227,0.64008935382767,"NCF4",TRUE
"32237_at",16,"23008",229,0.9375,1,0.682505238796874,0.639848661372069,"KLHDC10",TRUE
"41147_at",16,"81689",229,0.9375,1,0.682505238796874,0.639848661372069,"ISCA1",TRUE
"36451_at",16,"91",229.5,0.9375,1,0.681936247252534,0.639315231799251,"ACVR1B",TRUE
"35920_at",16,"3044",144,0.8125,1,0.786470376235874,0.639007180691648,"HBBP1",TRUE
"39131_at",16,"65110",144,0.8125,1,0.786470376235874,0.639007180691648,"UPF3A",TRUE
"39000_at",16,"4836",268.5,1,1,0.638985618231941,0.638985618231941,"NMT1",TRUE
"41666_at",16,"259217",268.5,1,1,0.638985618231941,0.638985618231941,"HSPA12A",TRUE
"36931_at",16,"6876",230,0.9375,1,0.681367730065546,0.638782246936449,"TAGLN",TRUE
"34829_at",16,"1736",231,0.9375,1,0.680232117182103,0.637717609858222,"DKC1",TRUE
"32103_at",16,"5345",270,1,1,0.637388819981387,0.637388819981387,"SERPINF2",TRUE
"903_at",16,"5525",271,1,1,0.636326505281418,0.636326505281418,"PPP2R5A",TRUE
"41567_at",16,"6939",99.5,0.75,1,0.847070221591428,0.635302666193571,"TCF15",TRUE
"33462_at",16,"9934",192,0.875,1,0.725955207779701,0.635210806807238,"P2RY14",TRUE
"39020_at",16,"10572",234,0.9375,1,0.676836622047946,0.63453433316995,"SIVA1",TRUE
"36930_at",16,"29889",234.5,0.9375,1,0.676272356320809,0.634005334050758,"GNL2",TRUE
"38158_at",16,"9700",234.5,0.9375,1,0.676272356320809,0.634005334050758,"ESPL1",TRUE
"39322_at",16,"64410",101,0.75,1,0.844953428647518,0.633715071485639,"KLHL25",TRUE
"36376_at",16,"5172",273.5,1,1,0.633678458122491,0.633678458122491,"SLC26A4",TRUE
"38963_i_at",13,"7454",274,1,1,0.633150172529932,0.633150172529932,"WAS",TRUE
"41072_at",16,"859",235.5,0.9375,1,0.675145235726941,0.632948658494007,"CAV3",TRUE
"38973_at",16,"23119",194.5,0.875,1,0.722934174380158,0.632567402582638,"HIC2",TRUE
"34865_at",16,"4726",236,0.9375,1,0.674582380076181,0.63242098132142,"NDUFS6",TRUE
"39785_at",16,"9702",236,0.9375,1,0.674582380076181,0.63242098132142,"CEP57",TRUE
"1327_s_at",16,"4217",150.5,0.8125,1,0.777989233448295,0.632116252176739,"MAP3K5",TRUE
"36923_at",16,"2356",150.5,0.8125,1,0.777989233448295,0.632116252176739,"FPGS",TRUE
"33293_at",16,"23017",195,0.875,1,0.72233147800663,0.632040043255801,"FAIM2",TRUE
"38874_s_at",16,"5961",151,0.8125,1,0.77734063872659,0.631589268965354,"PRPH2",TRUE
"32076_at",16,"10231",237,0.9375,1,0.673458076109387,0.631366946352551,"RCAN2",TRUE
"37320_at",16,"9791",196,0.875,1,0.721127592209952,0.630986643183708,"PTDSS1",TRUE
"33185_at",16,"23155",152,0.8125,1,0.776045070995379,0.630536620183745,"CLCC1",TRUE
"39906_r_at",16,"26286",152,0.8125,1,0.776045070995379,0.630536620183745,"ARFGAP3",TRUE
"34864_at",16,"27013",197,0.875,1,0.719925712889602,0.629934998778402,"CNPPD1",TRUE
"39052_at",16,"3861",197,0.875,1,0.719925712889602,0.629934998778402,"KRT14",TRUE
"38495_s_at",16,"2525",238.5,0.9375,1,0.671775132632931,0.629789186843373,"FUT3",TRUE
"40175_at",16,"131408",239,0.9375,1,0.671215086572567,0.629264143661782,"FAM131A",TRUE
"41050_at",16,"6877",154,0.8125,1,0.773460409772813,0.628436582940411,"TAF5",TRUE
"282_at",16,"9585",240,0.9375,1,0.670096394761613,0.628215370089012,"KIF20B",TRUE
"1633_g_at",16,"11040",199,0.875,1,0.717527960306951,0.627836965268582,"PIM2",TRUE
"37500_at",16,"7728",199,0.875,1,0.717527960306951,0.627836965268582,"ZNF175",TRUE
"39974_at",16,"956",240.5,0.9375,1,0.669537748232856,0.627691638968303,"ENTPD3",TRUE
"36032_at",16,"51668",155,0.8125,1,0.772171309089859,0.62738918863551,"HSPB11",TRUE
"33154_at",16,"5692",279.5,1,1,0.627368018209716,0.627368018209716,"PSMB4",TRUE
"36556_at",16,"9912",279.5,1,1,0.627368018209716,0.627368018209716,"ARHGAP44",TRUE
"32821_at",16,"3934",199.5,0.875,1,0.716929770990541,0.627313549616723,"LCN2",TRUE
"36800_at",16,"4948",241,0.9375,1,0.66897956743701,0.627168344472197,"OCA2",TRUE
"39931_at",16,"8444",200,0.875,1,0.716332080373106,0.626790570326467,"DYRK3",TRUE
"33555_at",16,"23547",55.5,0.6875,1,0.911578862540046,0.626710467996282,"LILRA4",TRUE
"37567_at",16,"6297",241.5,0.9375,1,0.668421851985802,0.626645486236689,"SALL2",TRUE
"34860_g_at",16,"10916",156,0.8125,1,0.770884356908042,0.626343539987784,"MAGED2",TRUE
"39517_at",16,"56951",200.5,0.875,1,0.71573488803889,0.626268027034029,"C5orf15",TRUE
"35124_at",16,"239",242,0.9375,1,0.667864601491282,0.626123063898077,"ALOX12",TRUE
"36514_at",16,"10668",156.5,0.8125,1,0.770241685385817,0.625821369375976,"CGRRF1",TRUE
"37411_at",16,"9744",156.5,0.8125,1,0.770241685385817,0.625821369375976,"ACAP1",TRUE
"37930_at",16,"540",281,1,1,0.625800251854188,0.625800251854188,"ATP7B",TRUE
"1050_at",16,"2315",242.5,0.9375,1,0.667307815565825,0.625601077092961,"MLANA",FALSE
"40847_at",16,"9645",281.5,1,1,0.62527853417129,0.62527853417129,"MICAL2",TRUE
"39634_at",16,"9353",243.5,0.9375,1,0.666195635873216,0.62455840863114,"SLIT2",TRUE
"39080_at",16,"11014",202.5,0.875,1,0.713351093231227,0.624182206577323,"KDELR2",TRUE
"31966_at",16,"1733",110.5,0.75,1,0.831669369452665,0.623752027089499,"DIO1",TRUE
"38589_i_at",13,"5757",235,0.923076923076923,1,0.6757085610112,0.623730979394953,"PTMA",TRUE
"41160_at",16,"53615",203,0.875,1,0.712756386088891,0.62366183782778,"MBD3",TRUE
"36008_at",16,"11156",159,0.8125,1,0.767036355590901,0.623217038917607,"PTP4A3",TRUE
"34251_at",16,"3215",203.5,0.875,1,0.712162174742508,0.623141902899695,"HOXB5",TRUE
"40070_at",16,"8241",245,0.9375,1,0.664530840930205,0.622997663372068,"RBM10",TRUE
"34433_at",16,"1796",112.5,0.75,1,0.828899448413849,0.621674586310387,"DOK1",TRUE
"31478_at",16,"51032",205,0.875,1,0.710382511347445,0.621584697429014,"CELA2B",TRUE
"41470_at",16,"8842",205,0.875,1,0.710382511347445,0.621584697429014,"PROM1",TRUE
"33553_r_at",16,"1235",113,0.75,1,0.828208410821102,0.621156308115826,"CCR6",TRUE
"38250_at",16,"23160",161,0.8125,1,0.764481698395474,0.621141379946323,"WDR43",TRUE
"32786_at",16,"3726",205.5,0.875,1,0.709790279054963,0.621066494173092,"JUNB",TRUE
"39261_at",16,"3104",205.5,0.875,1,0.709790279054963,0.621066494173092,"ZBTB48",TRUE
"34879_at",16,"8813",247,0.9375,1,0.662317584046107,0.620922735043226,"DPM1",TRUE
"37184_at",16,"6804",286,1,1,0.620602604147634,0.620602604147634,"STX1A",TRUE
"40979_at",16,"10598",206,0.875,1,0.709198540495199,0.620548722933299,"AHSA1",TRUE
"33522_at",16,"434",114,0.75,1,0.826828063469733,0.6201210476023,"ASIP",TRUE
"33903_at",16,"1613",206.5,0.875,1,0.708607295256538,0.620031383349471,"DAPK3",TRUE
"35779_at",16,"11311",206.5,0.875,1,0.708607295256538,0.620031383349471,"VPS45",TRUE
"38102_at",16,"221154",206.5,0.875,1,0.708607295256538,0.620031383349471,"EFHA1",TRUE
"659_g_at",16,"7058",162.5,0.8125,1,0.76257129070593,0.619589173698568,"THBS2",TRUE
"37944_at",16,"2643",287,1,1,0.619568266474054,0.619568266474054,"GCH1",TRUE
"39003_at",16,"754",207,0.875,1,0.708016542927707,0.619514475061744,"PTTG1IP",TRUE
"35137_at",16,"8736",62.5,0.6875,1,0.900996803780459,0.619435302599066,"MYOM1",TRUE
"40610_at",16,"51663",287.5,1,1,0.619051744277996,0.619051744277996,"ZFR",TRUE
"35824_at",16,"10472",249,0.9375,1,0.66011169853702,0.618854717378457,"ZNF238",TRUE
"36359_at",16,"5568",163.5,0.8125,1,0.761300338554754,0.618556525075738,"PRKACG",TRUE
"32323_at",16,"7200",208,0.875,1,0.706836515356161,0.618481950936641,"TRH",TRUE
"37827_r_at",16,"9980",208,0.875,1,0.706836515356161,0.618481950936641,"DOPEY2",TRUE
"32744_at",16,"6227",249.5,0.9375,1,0.659561376058251,0.618338790054611,"RPS21",TRUE
"33990_at",16,"213",117,0.75,1,0.822700809558339,0.617025607168754,"ALB",TRUE
"33061_at",16,"750",165,0.8125,1,0.759397880949974,0.617010778271854,"C16orf3",TRUE
"40061_at",16,"5326",289.5,1,1,0.616989958051914,0.616989958051914,"PLAGL2",TRUE
"32748_at",16,"6232",209.5,0.875,1,0.70507016056046,0.616936390490402,"RPS27",TRUE
"37557_at",16,"6522",251,0.9375,1,0.657913159852171,0.61679358736141,"SLC4A2",TRUE
"39545_at",16,"1028",165.5,0.8125,1,0.758764785482734,0.616496388204721,"CDKN1C",TRUE
"41328_s_at",16,"24139",210,0.875,1,0.704482357073072,0.616422062438938,"EML2",TRUE
"32243_g_at",16,"1410",118,0.75,1,0.821329641542408,0.615997231156806,"CRYAB",TRUE
"33747_s_at",16,"8420",118,0.75,1,0.821329641542408,0.615997231156806,"SNHG3",TRUE
"38370_at",16,"7074",252,0.9375,1,0.656816637919084,0.615765598049141,"TIAM1",TRUE
"40045_g_at",16,"753",118.5,0.75,1,0.820644914752652,0.615483686064489,"C18orf1",TRUE
"34304_s_at",16,"6303",166.5,0.8125,1,0.757500177506929,0.61546889422438,"SAT1",TRUE
"41009_at",16,"63982",167,0.8125,1,0.756868664118699,0.614955789596443,"ANO3",TRUE
"35778_at",16,"3800",291.5,1,1,0.614935038719402,0.614935038719402,"KIF5C",TRUE
"33980_at",16,"5207",211.5,0.875,1,0.702721885220148,0.61488164956763,"PFKFB1",TRUE
"39784_at",16,"1965",211.5,0.875,1,0.702721885220148,0.61488164956763,"EIF2S1",TRUE
"36119_at",16,"857",167.5,0.8125,1,0.756237677211084,0.614443112734006,"CAV1",TRUE
"39016_r_at",16,"3853",167.5,0.8125,1,0.756237677211084,0.614443112734006,"KRT6A",TRUE
"39876_at",16,"955",212,0.875,1,0.702136039444931,0.614369034514315,"ENTPD6",TRUE
"33912_at",16,"10269",254,0.9375,1,0.654629073616681,0.613714756515638,"ZMPSTE24",TRUE
"40916_at",16,"56271",254,0.9375,1,0.654629073616681,0.613714756515638,"BEX4",TRUE
"37147_at",16,"6320",120.5,0.75,1,0.817911711272684,0.613433783454513,"CLEC11A",TRUE
"34048_at",16,"2712",213,0.875,1,0.700965812712523,0.613345086123458,"GK2",TRUE
"35847_at",16,"23358",213,0.875,1,0.700965812712523,0.613345086123458,"USP24",TRUE
"37104_at",16,"5468",213,0.875,1,0.700965812712523,0.613345086123458,"PPARG",TRUE
"38712_at",16,"51430",213,0.875,1,0.700965812712523,0.613345086123458,"SUCO",TRUE
"37030_at",16,"23197",254.5,0.9375,1,0.65408332189729,0.613203114278709,"FAF2",TRUE
"32825_at",16,"3276",79.5,0.875,0.8,0.875806117580199,0.613064282306139,"PRMT1",TRUE
"32106_at",16,"5267",121,0.75,1,0.817229833945924,0.612922375459443,"SERPINA4",TRUE
"33241_at",16,"9848",213.5,0.875,1,0.700381430941318,0.612833752073653,"MFAP3L",TRUE
"39044_s_at",16,"8527",213.5,0.875,1,0.700381430941318,0.612833752073653,"DGKD",TRUE
"41724_at",16,"10134",255,0.9375,1,0.653538025160653,0.612691898588112,"BCAP31",TRUE
"35864_at",16,"49",121.5,0.75,1,0.816548525087229,0.612411393815422,"ACR",TRUE
"35481_at",16,"23026",169.5,0.8125,1,0.753718985613929,0.612396675811317,"MYO16",TRUE
"34942_at",16,"149111",294,1,1,0.612376011288216,0.612376011288216,"CNIH3",TRUE
"33193_at",16,"55062",214,0.875,1,0.699797536358002,0.612322844313252,"WIPI1",TRUE
"40923_at",16,"206358",214,0.875,1,0.699797536358002,0.612322844313252,"SLC36A1",TRUE
"1373_at",16,"6929",122,0.75,1,0.81586778422268,0.61190083816701,"TCF3",TRUE
"32722_at",16,"384",122,0.75,1,0.81586778422268,0.61190083816701,"ARG2",TRUE
"32832_at",16,"10296",256,0.9375,1,0.652448795118719,0.611670745423799,"MAEA",TRUE
"40361_at",16,"10693",170.5,0.8125,1,0.752462787304572,0.611376014684965,"CCT6B",TRUE
"40635_at",16,"10211",215,0.875,1,0.698631207130739,0.611302306239396,"FLOT1",TRUE
"33228_g_at",16,"3588",71,0.6875,1,0.888312170732301,0.610714617378457,"IL10RB",TRUE
"35454_at",16,"9651",257,0.9375,1,0.651361380460187,0.610651294181426,"PLCH2",TRUE
"33764_at",16,"9568",216,0.875,1,0.697466821785521,0.610283469062331,"GABBR2",TRUE
"34874_at",16,"10908",257.5,0.9375,1,0.650818352953989,0.610142205894364,"PNPLA6",TRUE
"38817_at",16,"9552",172,0.8125,1,0.750582414369577,0.609848211675281,"SPAG7",TRUE
"41523_at",16,"10981",297,1,1,0.609319231530128,0.609319231530128,"RAB32",TRUE
"35039_at",16,"23142",217,0.875,1,0.696304377082545,0.609266329947227,"DCUN1D4",TRUE
"35240_at",16,"84942",217,0.875,1,0.696304377082545,0.609266329947227,"WDR73",TRUE
"33897_at",16,"55361",72.5,0.6875,1,0.886092315887843,0.609188467172892,"PI4K2A",TRUE
"38073_at",16,"8731",297.5,1,1,0.608811253758184,0.608811253758184,"RNMT",TRUE
"35832_at",16,"23213",217.5,0.875,1,0.695723881460936,0.608758396278319,"SULF1",TRUE
"37002_at",16,"645",217.5,0.875,1,0.695723881460936,0.608758396278319,"BLVRB",TRUE
"32118_at",16,"5884",218,0.875,1,0.695143869787407,0.608250886063981,"RAD17",TRUE
"35727_at",16,"54963",174,0.8125,1,0.748082557939496,0.60781707832584,"UCKL1",TRUE
"39611_at",16,"1946",218.5,0.875,1,0.694564341658501,0.607743798951188,"EFNA5",TRUE
"37908_at",16,"2791",299,1,1,0.607289859978449,0.607289859978449,"GNG11",TRUE
"38688_at",16,"23126",219,0.875,1,0.693985296671095,0.607237134587208,"POGZ",TRUE
"40009_at",16,"2334",219,0.875,1,0.693985296671095,0.607237134587208,"AFF2",TRUE
"39969_at",16,"8364",127,0.75,1,0.80909151127464,0.60681863345598,"HIST1H4C",TRUE
"34892_at",16,"8795",175,0.8125,1,0.746835753676263,0.606804049861964,"TNFRSF10B",TRUE
"38646_s_at",16,"5967",128,0.75,1,0.807743025422516,0.605807269066887,"REG1A",TRUE
"39943_at",16,"4999",176,0.8125,1,0.745591027420136,0.605792709778861,"ORC2",TRUE
"40508_at",16,"2941",300.5,1,1,0.605772268097937,0.605772268097937,"GSTA4",TRUE
"38385_at",16,"11034",76,0.6875,1,0.880934203556303,0.605642264944959,"DSTN",TRUE
"37202_at",16,"2147",176.5,0.8125,1,0.744969442462216,0.605287672000551,"F2",TRUE
"35460_at",16,"2828",301,1,1,0.605267247361465,0.605267247361465,"GPR4",TRUE
"34247_at",16,"8492",221,0.875,1,0.691673940085793,0.605214697575069,"PRSS12",TRUE
"34256_at",16,"8869",262.5,0.9375,1,0.645412914861575,0.605074607682727,"ST3GAL5",TRUE
"31824_at",16,"4199",177.5,0.8125,1,0.743727826724779,0.604278859213883,"ME1",TRUE
"38717_at",16,"25840",302,1,1,0.604258468615863,0.604258468615863,"METTL7A",TRUE
"33346_r_at",16,"7283",130,0.75,1,0.805052792401733,0.6037895943013,"TUBG1",TRUE
"34984_at",16,"7222",178,0.8125,1,0.74310779508159,0.603775083503791,"TRPC3",TRUE
"38313_at",16,"20",178,0.8125,1,0.74310779508159,0.603775083503791,"ABCA2",TRUE
"41028_at",16,"6263",264,0.9375,1,0.643800055066409,0.603562551624758,"RYR3",TRUE
"36647_at",16,"55699",264.5,0.9375,1,0.643263331292355,0.603059373086583,"IARS2",TRUE
"33013_at",16,"5161",223.5,0.875,1,0.688795566802979,0.602696120952607,"PDHA2",TRUE
"34818_at",16,"2119",265,0.9375,1,0.642727054974632,0.602556614038717,"ETV5",TRUE
"36816_s_at",16,"1080",179.5,0.8125,1,0.741250799879659,0.602266274902223,"CFTR",TRUE
"34303_at",16,"219654",132,0.75,1,0.802371519351484,0.601778639513613,"ZCCHC24",TRUE
"40024_at",16,"6769",224.5,0.875,1,0.687647574191641,0.601691627417686,"STAC",TRUE
"41407_at",16,"7936",224.5,0.875,1,0.687647574191641,0.601691627417686,"RDBP",TRUE
"36909_at",16,"7465",266,0.9375,1,0.641655843216341,0.601552353015319,"WEE1",TRUE
"39095_at",16,"4625",133,0.75,1,0.801034233485898,0.600775675114424,"MYH7",TRUE
"40762_g_at",16,"9121",181,0.8125,1,0.739398445230827,0.600761236750047,"SLC16A5",TRUE
"40157_s_at",16,"4632",225.5,0.875,1,0.686501494901321,0.600688808038656,"MYL1",TRUE
"721_g_at",16,"3299",225.5,0.875,1,0.686501494901321,0.600688808038656,"HSF4",TRUE
"40647_at",16,"7504",133.5,0.75,1,0.800366426589084,0.600274819941813,"XK",TRUE
"41632_at",16,"1871",306,1,1,0.600240138614258,0.600240138614258,"E2F3",TRUE
"36197_at",16,"1116",226,0.875,1,0.685929171754815,0.600188025285463,"CHI3L1",TRUE
"36496_at",16,"3613",226,0.875,1,0.685929171754815,0.600188025285463,"IMPA2",TRUE
"32079_at",16,"23303",267.5,0.9375,1,0.640052372185583,0.600049098923985,"KIF13B",TRUE
"35074_at",16,"8690",267.5,0.9375,1,0.640052372185583,0.600049098923985,"JRKL",TRUE
"34675_at",16,"11037",182,0.8125,1,0.738166114488775,0.59975996802213,"STON1",TRUE
"33249_at",16,"4306",226.5,0.875,1,0.685357325743152,0.599687660025258,"NR3C2",TRUE
"39307_s_at",16,"1212",182.5,0.8125,1,0.737550719538543,0.599259959625067,"CLTB",TRUE
"41077_at",16,"643641",227,0.875,1,0.684785956468557,0.599187711909987,"ZNF862",TRUE
"33454_at",16,"375790",135,0.75,1,0.798366344469371,0.598774758352029,"AGRN",TRUE
"37740_r_at",16,"292",135,0.75,1,0.798366344469371,0.598774758352029,"SLC25A5",TRUE
"39798_at",16,"6234",135,0.75,1,0.798366344469371,0.598774758352029,"RPS28",TRUE
"41771_g_at",16,"4128",135,0.75,1,0.798366344469371,0.598774758352029,"MAOA",TRUE
"36322_at",16,"2529",183,0.8125,1,0.736935837631294,0.598760368075426,"FUT7",TRUE
"36529_at",16,"79090",183,0.8125,1,0.736935837631294,0.598760368075426,"TRAPPC6A",TRUE
"37032_at",16,"4837",135.5,0.75,1,0.797700761740528,0.598275571305396,"NNMT",TRUE
"36511_at",16,"22908",183.5,0.8125,1,0.736321468339313,0.598261193025691,"SACM1L",TRUE
"450_g_at",16,"10668",228,0.875,1,0.683644646541109,0.59818906572347,"CGRRF1",FALSE
"36949_at",16,"1453",269.5,0.9375,1,0.637920642201554,0.598050602063957,"CSNK1D",TRUE
"37991_at",16,"3703",184,0.8125,1,0.735707611235242,0.597762434128634,"STT3A",TRUE
"39669_at",16,"8416",184,0.8125,1,0.735707611235242,0.597762434128634,"ANXA9",TRUE
"490_g_at",16,"4595",184,0.8125,1,0.735707611235242,0.597762434128634,"MUTYH",TRUE
"34960_g_at",16,"2208",228.5,0.875,1,0.683074705094358,0.597690366957563,"FCER2",TRUE
"36096_at",16,"65055",228.5,0.875,1,0.683074705094358,0.597690366957563,"REEP1",TRUE
"37374_at",16,"307",309,1,1,0.597243937143452,0.597243937143452,"ANXA4",TRUE
"41302_at",16,"10768",229,0.875,1,0.682505238796874,0.597192083947265,"AHCYL1",TRUE
"32715_at",16,"8673",185,0.8125,1,0.734481431883183,0.596766163405086,"VAMP8",TRUE
"36185_at",16,"16",185,0.8125,1,0.734481431883183,0.596766163405086,"AARS",TRUE
"41483_s_at",16,"3727",271,0.9375,1,0.636326505281418,0.59655609870133,"JUND",FALSE
"1768_s_at",16,"1445",185.5,0.8125,1,0.73386910878226,0.596268650885586,"CSK",TRUE
"35152_at",16,"10268",185.5,0.8125,1,0.73386910878226,0.596268650885586,"RAMP3",TRUE
"37442_at",16,"222161",138,0.75,1,0.794381162103755,0.595785871577816,"DKFZP586I1420",TRUE
"33342_at",16,"10073",186,0.8125,1,0.733257296163378,0.595771553132744,"SNUPN",TRUE
"39086_g_at",16,"6742",186,0.8125,1,0.733257296163378,0.595771553132744,"SSBP1",TRUE
"40469_at",16,"8888",186,0.8125,1,0.733257296163378,0.595771553132744,"MCM3AP",TRUE
"36488_at",16,"1955",272,0.9375,1,0.635265961105949,0.595561838536827,"MEGF9",TRUE
"296_at",16,"7280",187,0.8125,1,0.732035200669772,0.59477860054419,"TUBB2A",TRUE
"39746_at",16,"5431",273.5,0.9375,1,0.633678458122491,0.594073554489835,"POLR2B",TRUE
"37186_s_at",16,"26",140,0.75,1,0.791735431511081,0.593801573633311,"ABP1",TRUE
"36505_at",16,"845",232.5,0.875,1,0.678532245661219,0.593715714953567,"CASQ2",TRUE
"32504_at",16,"81609",274,0.9375,1,0.633150172529932,0.593578286746812,"SNX27",TRUE
"36351_at",16,"81621",140.5,0.75,1,0.791075376847357,0.593306532635518,"KAZALD1",TRUE
"37409_at",16,"6733",233,0.875,1,0.677966566325155,0.59322074553451,"SRPK2",TRUE
"37542_at",16,"10184",233,0.875,1,0.677966566325155,0.59322074553451,"LHFPL2",TRUE
"32224_at",16,"9873",141,0.75,1,0.790415872458563,0.592811904343922,"FCHSD2",TRUE
"36847_r_at",16,"51690",141,0.75,1,0.790415872458563,0.592811904343922,"LSM7",TRUE
"37414_at",16,"5003",189,0.8125,1,0.729597116765319,0.592797657371822,"SLC22A18AS",TRUE
"39069_at",16,"165",189,0.8125,1,0.729597116765319,0.592797657371822,"AEBP1",TRUE
"34504_at",16,"6694",233.5,0.875,1,0.677401358585117,0.592726188761978,"SPP2",TRUE
"41697_at",16,"8310",233.5,0.875,1,0.677401358585117,0.592726188761978,"ACOX3",TRUE
"161_at",16,"9366",89,0.6875,1,0.862037003313425,0.59265043977798,"RAB9BP1",TRUE
"36417_s_at",16,"30",275,0.9375,1,0.632094922242382,0.592588989602233,"ACAA1",TRUE
"39426_at",16,"10915",275,0.9375,1,0.632094922242382,0.592588989602233,"TCERG1",TRUE
"39362_r_at",16,"7105",275.5,0.9375,1,0.631567956813355,0.59209495951252,"TSPAN6",TRUE
"39389_at",16,"928",190.5,0.8125,1,0.727773884181645,0.591316280897586,"CD9",TRUE
